sobol_index,batch,pressure_atm,requested_vapor_fraction,benzene_feed_fraction,toluene_feed_fraction,stages,feed_stage,feed_stage_fraction,reflux_ratio,bottoms_fraction,feed_flow_kmol_h,feed_temperature_C,x_D_benzene,x_B_benzene,Q_C,Q_R,dwsim_solved,column_calculated,column_error,output_values_valid,composition_valid,temperature_valid,case_valid,error_message
2129,512,1.4921977203339338,0.20675997314974665,0.6433849439024925,0.35661505609750754,23,14,0.6086956521739131,4.107449771370739,0.4061640959233046,100.0,102.22624091854135,0.9999807420565,0.12200962829157065,2499.4132502109937,2513.27343294383,True,True,,True,True,True,True,
2130,512,1.944307086057961,0.08461288567632437,0.409400075674057,0.590599924325943,17,8,0.47058823529411764,2.6808442678302526,0.5726009326055645,100.0,119.62639599799076,0.9304839871659415,0.02046184724210898,1293.6618604884961,1311.9104713039978,True,True,,True,True,True,True,
2131,512,1.6420254297554493,0.26055628079921006,0.5551405876874924,0.4448594123125076,29,11,0.3793103448275862,1.2731368825770915,0.479797781445086,100.0,108.37038125538237,0.9539086316117273,0.12279859826986028,978.3238907534811,991.9825184603483,True,True,,True,True,True,True,
2132,512,1.1714701568707824,0.044585950579494237,0.3977176740765571,0.6022823259234429,11,7,0.6363636363636364,3.143308833427727,0.5477848697453738,100.0,100.76545018187426,0.8288429852434757,0.04180991766623421,1617.1701076618895,1631.2220528049015,True,True,,True,True,True,True,
2133,512,1.0420186221599579,0.2710197625681758,0.47217162586748596,0.527828374132514,14,9,0.6428571428571429,3.728791820257902,0.4619210880249739,100.0,94.26561213213404,0.8649851098669065,0.014594058747936843,2195.520301023696,2211.362825299595,True,True,,True,True,True,True,
2134,512,1.5214697746559978,0.03644592566415667,0.6811566073447466,0.3188433926552534,26,8,0.3076923076923077,2.3247507314197717,0.5158578293398023,100.0,101.91420594457361,0.9967335843878543,0.3849822449240491,1325.8972220091612,1331.9340761867493,True,True,,True,True,True,True,
2135,512,1.8148627076297998,0.1611199236474931,0.3355381716042757,0.6644618283957243,18,8,0.4444444444444444,1.6131044631823896,0.43634557221084835,100.0,119.4399764534208,0.5930091022820339,0.0029474397630071913,1281.2117540702045,1290.2928220681301,True,True,,True,True,True,True,
2136,512,1.371649214066565,0.13257636073976756,0.5179609600454569,0.4820390399545431,22,11,0.5,3.512286313343793,0.5918325651437044,100.0,102.73387806452865,0.9996138187039861,0.1857792525456544,1525.2284498216447,1537.346932629501,True,True,,True,True,True,True,
2137,512,1.251049442216754,0.2293503907509148,0.3037783566862345,0.6962216433137656,27,13,0.48148148148148145,2.9012411121279,0.47330434788018466,100.0,106.36266585848358,0.5767057025127822,6.36003295007647e-05,1830.9945995140206,1840.0024505196145,True,True,,True,True,True,True,
2138,512,1.812415492720902,0.07021542526781559,0.54948197491467,0.45051802508533,13,7,0.5384615384615384,1.4137538990937173,0.5053538333624601,100.0,112.35588006525165,0.9312073439393821,0.1758451243082323,986.1769535591366,997.3824678369099,True,True,,True,True,True,True,
2139,512,1.602045688778162,0.20338611379265784,0.49202271290123456,0.5079772870987654,21,14,0.6666666666666666,2.5387042516842486,0.4469349462538958,100.0,109.35632459117676,0.8792396143222097,0.012841324318826789,1645.0685797533095,1661.458709054687,True,True,,True,True,True,True,
2140,512,1.0844894712790847,0.10057439217343926,0.6611643765121697,0.33883562348783025,19,7,0.3684210526315789,4.354439387563616,0.5805591920390725,100.0,90.30096879202216,0.998784444791389,0.4172415998566151,1883.731779380787,1888.8168244698927,True,True,,True,True,True,True,
2141,512,1.2051671892404556,0.17415202371776103,0.586911840736866,0.413088159263134,16,5,0.3125,3.344371538143605,0.4167657243087888,100.0,96.0326287838983,0.9898391605457617,0.02302268180143088,2117.672898585584,2135.7944548436158,True,True,,True,True,True,True,
2142,512,1.731375145725906,0.12744382666423917,0.3662081092596054,0.6337918907403945,24,15,0.625,1.8858940154314041,0.5613153051584959,100.0,116.50299256592047,0.8082600456056718,0.020730711739887032,1072.111261856502,1086.7079020667256,True,True,,True,True,True,True,
2143,512,1.9330860618501902,0.2937198319472372,0.6235452950000763,0.37645470499992373,12,7,0.5833333333333334,2.056908644456416,0.49116878695786,100.0,112.69067891692032,0.9812858072627517,0.25294017828379034,1266.4169368559574,1276.030850845359,True,True,,True,True,True,True,
2144,512,1.3803717428818345,0.0034813597798347474,0.42940375655889507,0.5705962434411049,28,11,0.39285714285714285,3.8952083794400094,0.5372931281104684,100.0,105.73411440132526,0.9279950323535173,3.261991099789307e-05,1902.9505585303007,1922.0600646334287,True,True,,True,True,True,True,
2145,512,1.4058695454150438,0.1799721026793122,0.3861093573272228,0.6138906426727773,22,14,0.6363636363636364,4.301069408096373,0.47806581258773806,100.0,107.84298841330428,0.7380957154520772,0.0018301204408051027,2398.5469517155143,2411.790812843724,True,True,,True,True,True,True,
2146,512,1.9076176593080163,0.11461975341662764,0.5669678576290607,0.43303214237093934,18,5,0.2777777777777778,2.4889492311514916,0.5444415746256709,100.0,113.83821995466428,0.9729310824622269,0.2272808941406531,1297.4779128863308,1307.8562713831122,True,True,,True,True,True,True,
2147,512,1.7411573603749275,0.2902382950298488,0.4243294633924961,0.5756705366075039,26,11,0.4230769230769231,1.4667312685400247,0.40169489141553644,100.0,114.75386631429183,0.7089957174088176,0.0003337624118743768,1268.3716885203257,1280.1736072538424,True,True,,True,True,True,True,
2148,512,1.1953552765771747,0.018709188513457774,0.6286256812512874,0.37137431874871263,14,7,0.5,2.9513887426815923,0.5696454010903835,100.0,94.58409711715075,0.9965520975038428,0.35066550483792586,1419.7971580130873,1426.5000975992443,True,True,,True,True,True,True,
2149,512,1.0747986994683743,0.2422567798756063,0.5045440953224897,0.49545590467751033,11,6,0.5454545454545454,3.948179657477885,0.4338289201259613,100.0,94.37373985241248,0.8780677940243243,0.01707829764934089,2407.881666654321,2423.6019481858516,True,True,,True,True,True,True,
2150,512,1.611704914830625,0.06433119792491197,0.34868570826947687,0.6513142917305231,29,14,0.4827586206896552,2.1070623664185404,0.5877045867964625,100.0,114.32309173015551,0.8415844696994735,0.0029015219828536455,1083.569635936171,1099.903302026252,True,True,,True,True,True,True,
2151,512,1.787070145830512,0.18809411879628896,0.691250866279006,0.308749133720994,17,7,0.4117647058823529,1.832517551165074,0.4582365667447448,100.0,107.72551753883357,0.9898597172062772,0.3382121937860332,1253.4962670143584,1260.5659571348065,True,True,,True,True,True,True,
2152,512,1.276426156051457,0.1041382628493011,0.4619545232504606,0.5380454767495394,23,15,0.6521739130434783,3.294623002409935,0.5136869810521603,100.0,101.81677934865996,0.9440301659012676,0.005560891645384684,1756.7148128260128,1775.8396985250522,True,True,,True,True,True,True,
2153,512,1.3501508701592684,0.27456088811159135,0.6729679953306913,0.3270320046693087,28,10,0.35714285714285715,3.093560205493122,0.44519992750138043,100.0,97.74939859862712,0.9995997624620774,0.2659201275536555,1882.4506433465635,1891.4655028335408,True,True,,True,True,True,True,
2154,512,1.8363921800628304,0.021195272449404,0.48039074502885337,0.5196092549711466,12,7,0.5833333333333334,1.2197605105116962,0.5772128432989121,100.0,115.0211466963271,0.8614530270917105,0.20127675498199984,784.643810891987,793.3743758134576,True,True,,True,True,True,True,
2156,512,1.0479526771232486,0.14552380554378033,0.3187329214066267,0.6812670785933733,16,7,0.4375,4.160420944914222,0.5024013524875045,100.0,99.45673883422506,0.6398741002104608,0.0006619617582567658,2292.1652940686195,2302.8962530159656,True,True,,True,True,True,True,
2157,512,1.1772830598056316,0.22192814955487847,0.4426252983510494,0.5573747016489505,19,9,0.47368421052631576,3.5624336427077647,0.4886551884934306,100.0,99.49992808580959,0.8647091978767022,0.0009434829380058607,2000.5741487843572,2017.4322370986638,True,True,,True,True,True,True,
2158,512,1.6361825903877616,0.08113578334450722,0.6102024354040623,0.38979756459593773,21,12,0.5714285714285714,1.6660821338184177,0.5331681996583939,100.0,106.6228049126899,0.9955411010918108,0.2728084635146691,1021.0113534809428,1030.2153425818285,True,True,,True,True,True,True,
2159,512,1.965713506564498,0.24767284132540224,0.3559185273945331,0.6440814726054669,13,9,0.6923076923076923,2.274995999783277,0.4130781523883343,100.0,121.91553252838742,0.5832332085067427,0.03293889577157086,1664.9779351797526,1672.6185313037531,True,True,,True,True,True,True,
2160,512,1.4708204613998532,0.05041075022891164,0.5969336204230785,0.4030663795769215,27,10,0.37037037037037035,3.675421551894396,0.5591414039954543,100.0,102.99822232185574,0.9995349357767147,0.27948112542494813,1700.1790898008805,1709.1482575052482,True,True,,True,True,True,True,
2161,512,1.4460884863510728,0.2536708739586174,0.49557557441294187,0.5044244255870581,17,9,0.5294117647058824,1.7169486458413301,0.5388994578272104,100.0,105.37726937257128,0.964742496519023,0.0941402441545068,1042.0165452812194,1057.3727443521586,True,True,,True,True,True,True,
2162,512,1.9904238227754831,0.03769997097551823,0.6514355082064867,0.34856449179351334,24,11,0.4583333333333333,3.616530076414347,0.48341242615133523,100.0,113.04309283970531,0.9996860741174911,0.27928383751323027,1930.297345311233,1939.4405462488903,True,True,,True,True,True,True,
2163,512,1.657863068394363,0.213643953949213,0.3088200021535158,0.6911799978464842,10,3,0.3,3.8326107029803094,0.5625409336760641,100.0,116.83691555304523,0.689218239177932,0.013005236749891584,1827.435426597828,1839.0104261431009,True,True,,True,True,True,True,
2165,512,1.0271574323996902,0.1680059026926756,0.6138653561472893,0.3861346438527107,25,17,0.68,1.3769558083266018,0.5948578778654336,100.0,89.69284162650342,0.9989661646943665,0.35158383113472236,809.9011020312229,816.4555389866721,True,True,,True,True,True,True,
2166,512,1.5363384820520878,0.1394617681391537,0.43300534486770625,0.5669946551322937,15,6,0.4,3.2475275485776365,0.4268707508221269,100.0,109.64187001291458,0.7541865788344758,0.0017788978994253276,2094.4305127511893,2107.6511457996744,True,True,,True,True,True,True,
2167,512,1.8619483830407262,0.26413635397329926,0.5754987865686416,0.4245012134313584,22,10,0.45454545454545453,4.211293898709118,0.5192779215052724,100.0,112.62913328732861,0.9995049623893368,0.18297910573732606,2036.725993764551,2049.3232238796777,True,True,,True,True,True,True,
2168,512,1.3245557975023985,0.02956194430589676,0.3712010160088539,0.6287989839911461,19,11,0.5789473684210527,2.785087987873703,0.45284112952649597,100.0,106.12775252078518,0.6760663786581174,0.0028390230133362488,1817.252743553603,1828.5882114069489,True,True,,True,True,True,True,
2169,512,1.298686453141272,0.20118720112368463,0.5570564642548561,0.4429435357451439,14,6,0.42857142857142855,2.1595411285758015,0.5843660915270448,100.0,99.57633872770612,0.9813124066866015,0.25530213610074154,1095.1088579788443,1104.3300739396614,True,True,,True,True,True,True,
2170,512,1.7647709641605616,0.09837605115026235,0.3894777804613113,0.6105222195386887,27,15,0.5555555555555556,3.9974410864524543,0.43824180103838445,100.0,116.45374058981497,0.6931638062144655,0.00019687546782152086,2415.9039641255295,2427.7088578440234,True,True,,True,True,True,True,
2171,512,1.586637201718986,0.2315461518242955,0.6438120365142822,0.3561879634857178,20,12,0.6,3.446978820674121,0.5079923447221517,100.0,104.50887890691484,0.999853276946555,0.29897423422631475,1796.5391734143013,1804.962172874378,True,True,,True,True,True,True,
2172,512,1.0999056994915009,0.07241175910457968,0.4027954503893852,0.5972045496106149,21,7,0.3333333333333333,1.9881017175503075,0.4634427072480321,100.0,98.34833180363046,0.7505079334880201,0.00022799922001305104,1405.8589839201015,1419.3477832399485,True,True,,True,True,True,True,
2173,512,1.2215523635968566,0.2959181724116206,0.32724934853613374,0.6727506514638663,25,9,0.36,2.641311491187662,0.527626040019095,100.0,104.66243683800707,0.6926976400750509,7.103501446562817e-05,1512.5616647454049,1524.8061771448401,True,True,,True,True,True,True,
2174,512,1.7149824686348438,0.0056802730076015,0.5198281098157167,0.4801718901842833,15,10,0.6666666666666666,4.456647034361958,0.49400184489786625,100.0,111.1131734250364,0.9918236512211422,0.036392096639407435,2260.2638192193003,2279.203238541793,True,True,,True,True,True,True,
2175,512,1.8864257307723165,0.17195569043979048,0.46561591811478137,0.5343840818852186,29,16,0.5517241379310345,3.0038736515678464,0.5520369883626699,100.0,116.55932005783893,0.9998810275210526,0.03207015503824664,1456.836615327063,1476.5812420122354,True,True,,True,True,True,True,
2176,512,1.4270398300141096,0.1252480650320649,0.6816324386745691,0.31836756132543087,12,6,0.5,1.515986649133265,0.41998744625598194,100.0,99.53601309502125,0.9785228393958647,0.27162018167611135,1211.2334033700893,1219.5445365106207,True,True,,True,True,True,True,
2177,512,1.4240709217265248,0.25208426378667353,0.3365811478346586,0.6634188521653415,30,17,0.5666666666666667,3.7158384924754495,0.5073382565751672,100.0,110.02240813148086,0.683041681754,0.00013828234387514273,2028.3378489685617,2040.2791525242715,True,True,,True,True,True,True,
2178,512,1.8874717932194471,0.05537205236032605,0.5166587647050619,0.4833412352949381,11,5,0.45454545454545453,2.2348559816367923,0.46438789255917073,100.0,114.95988354912777,0.9072558664710602,0.06616145585903942,1433.9542210676962,1448.8870385168716,True,True,,True,True,True,True,
2179,512,1.7141803121194243,0.21696455413475632,0.4748504426330328,0.5251495573669672,24,9,0.375,1.7033016197383404,0.5817486207932234,100.0,112.50374518468612,0.956606255645807,0.12849514143504892,932.4501221342102,946.1154088752156,True,True,,True,True,True,True,
2180,512,1.224276889115572,0.0767220675945282,0.6783650558441877,0.3216349441558123,17,11,0.6470588235294118,3.5255414824001488,0.44037290979176763,100.0,94.09636137659572,0.9998509311923298,0.2698188597218705,2110.3567970566014,2119.1410113015227,True,True,,True,True,True,True,
2181,512,1.0949550596997142,0.1502513718791306,0.5540885351598263,0.44591146484017374,18,12,0.6666666666666666,4.17186543205753,0.5513826021924615,100.0,93.57792499421652,0.9999217405040871,0.1913475800771692,1944.6344088824067,1956.4471749986528,True,True,,True,True,True,True,
2182,512,1.5935102105140686,0.1411124099045992,0.3990109957754612,0.6009890042245388,22,7,0.3181818181818182,2.7198808344081042,0.4209321428090334,100.0,112.1622938709657,0.6890130204840206,6.169541951194123e-05,1866.5877731603186,1878.1007399306527,True,True,,True,True,True,True,
2183,512,1.7581418538466096,0.2789745770394802,0.6407460696995257,0.35925393030047426,15,6,0.4,1.234402550663799,0.5250090580433607,100.0,108.50313205408116,0.9561303894899587,0.3554090233429033,873.9613603462525,880.1433106869682,True,True,,True,True,True,True,
2184,512,1.30339271761477,0.02615885892882943,0.4122313909232616,0.5877686090767384,25,13,0.52,3.079195186123252,0.4961332516744733,100.0,104.17110594120243,0.8176994954765586,0.0004516233506839664,1767.151084225101,1782.7959878658426,True,True,,True,True,True,True,
2185,512,1.3234179439023137,0.19309203755110502,0.6230853848159312,0.37691461518406877,20,10,0.5,3.2801572811789805,0.5650974053889513,100.0,98.38483861427193,0.9995160946721471,0.33338194971650853,1544.644656954955,1551.9382735842526,True,True,,True,True,True,True,
2186,512,1.8650696408003569,0.1085130418650806,0.429726517945528,0.5702734820544719,20,11,0.55,1.8470588771626353,0.40653410349041225,100.0,117.28403351507893,0.7207548670845456,0.004879047739925023,1443.2716307500352,1455.2671303826219,True,True,,True,True,True,True,
2187,512,1.5334611302241683,0.23787971651181578,0.5848160900175572,0.4151839099824428,27,19,0.7037037037037037,2.0958444046787914,0.5395168887451292,100.0,104.90559189539994,0.9999460189581626,0.2304988912258602,1172.9159780562313,1183.5839524424841,True,True,,True,True,True,True,
2188,512,1.0280509032309055,0.0593309948220849,0.3680202268064022,0.6319797731935979,13,5,0.38461538461538464,3.9595234304666516,0.4825039219111204,100.0,97.10701466111664,0.7095476017640263,0.0017251052033485533,2271.800716983946,2284.247106221139,True,True,,True,True,True,True,
2189,512,1.1485989270731807,0.2858634891919792,0.49249816350638864,0.5075018364936114,12,4,0.3333333333333333,2.914395868219435,0.5218339283019304,100.0,97.07839141898364,0.9586825412897096,0.0653179404381517,1578.5558491888482,1594.9045003181332,True,True,,True,True,True,True,
2190,512,1.6629050225019455,0.013711260817945003,0.6608569528907537,0.33914304710924625,29,18,0.6206896551724138,1.5038500525988638,0.450770721770823,100.0,105.80991363225337,0.9992692904950063,0.24852828260600765,1126.1013150927304,1135.8852182309024,True,True,,True,True,True,True,
2191,512,1.9856257671490312,0.184972314722836,0.3058406289666891,0.6941593710333109,16,9,0.5625,2.448708498850465,0.5954755829647183,100.0,124.1257159270221,0.7227272433669027,0.02263767973502578,1186.3829140033806,1198.3441778156757,True,True,,True,True,True,True,
2192,512,1.4528699461370707,0.1189968436025083,0.5476365577429533,0.4523634422570467,25,10,0.4,4.3413856468163425,0.4259627114981413,100.0,103.97745688237592,0.9539888117021502,3.3714409489795726e-05,2555.224776946759,2573.9334631650845,True,True,,True,True,True,True,
2193,512,1.4740316029638052,0.17691700151190162,0.44588791280984874,0.5541120871901513,14,9,0.6428571428571429,1.5561077660880982,0.47129690181463957,100.0,107.65866155658802,0.7913054849479559,0.05839759824477362,1158.827453946439,1170.9801403567485,True,True,,True,True,True,True,
2194,512,1.964425210841,0.12965947855263948,0.6009669572114944,0.3990330427885056,26,10,0.38461538461538464,2.9634252090007065,0.500233744084835,100.0,113.98577481813408,0.9987172788667813,0.2035937164023526,1605.000240499411,1616.7767600012721,True,True,,True,True,True,True,
2195,512,1.6367386989295483,0.2915044656023383,0.35908386707305906,0.6409161329269409,18,8,0.4444444444444444,4.49357069665566,0.445719663053751,100.0,114.55778398549359,0.6474822477858941,0.0004427728659527807,2648.710382018083,2659.354290692483,True,True,,True,True,True,True,
2196,512,1.174804582260549,0.0007166686467826366,0.5876001045107841,0.41239989548921585,22,13,0.5909090909090909,2.604110906459391,0.5762067457661033,100.0,95.10639236389693,0.9998222724755154,0.28441579258323324,1275.5338576584693,1284.1422508835515,True,True,,True,True,True,True,
2197,512,1.053149364888668,0.22713474724441765,0.6635433081537485,0.3364566918462515,23,12,0.5217391304347826,1.9992377802729606,0.4155365599319339,100.0,89.22636191742032,0.9995726537382997,0.19091366567902904,1472.2179270852882,1483.2202411091303,True,True,,True,True,True,True,
2198,512,1.5083848787471652,0.0674504748545587,0.48346415050327773,0.5165358494967223,17,7,0.4117647058823529,3.4355657371692354,0.5569733068346977,100.0,107.33656582818583,0.9933189312440355,0.07792237948577008,1620.6809553835471,1637.6288183719957,True,True,,True,True,True,True,
2199,512,1.8427790571004152,0.20615077866241335,0.5252251643687487,0.47477483563125134,29,9,0.3103448275862069,4.011774702183902,0.4891754128038883,100.0,113.74938638159023,0.9988025947842322,0.030677924731929138,2083.1155271977045,2102.589285265506,True,True,,True,True,True,True,
2200,512,1.3456868389621377,0.10278974901884794,0.3217090521007776,0.6782909478992224,11,7,0.6363636363636364,2.144880285579711,0.532162400148809,100.0,108.42388633298151,0.6405799693238182,0.04138172752279378,1295.8241806562946,1305.0049836071173,True,True,,True,True,True,True,
2201,512,1.277806242927909,0.2685111419297755,0.507723930850625,0.49227606914937505,16,6,0.375,2.770527846738696,0.4011385694146157,100.0,100.44954844648134,0.8469892612075411,0.0012368891760971322,1933.8387367701396,1949.069005382106,True,True,,True,True,True,True,
2202,512,1.7837066547945142,0.034559854120016095,0.3393636364489794,0.6606363635510206,24,16,0.6666666666666666,4.225728228595107,0.5706880612298846,100.0,118.61746469017277,0.7848783464898462,0.0042349018856444225,1903.4495015757964,1918.1357474878591,True,True,,True,True,True,True,
2203,512,1.6143362186849117,0.16300570853054522,0.6945279765874147,0.3054720234125853,12,7,0.5833333333333334,3.2362151669338344,0.47554603721946476,100.0,103.76867584623608,0.9967219470599181,0.3612547445852052,1823.5858478189855,1830.1694629729695,True,True,,True,True,True,True,
2204,512,1.0741512766107917,0.13508469583466648,0.45273048914968966,0.5472695108503103,28,14,0.5,1.3881925852037966,0.546670276671648,100.0,95.92713419519151,0.9351809533699508,0.05266254268992991,920.5402530174254,936.8963399979725,True,True,,True,True,True,True,
2205,512,1.2026271596550941,0.20864601731300353,0.3765980765223503,0.6234019234776498,27,11,0.4074074074074074,2.3918695206753906,0.4576797798275948,100.0,102.41121110765994,0.694387900023862,3.863756021428645e-05,1618.5506736355705,1630.5161597749027,True,True,,True,True,True,True,
2206,512,1.7358693582937121,0.0871214979328215,0.569958484172821,0.430041515827179,13,7,0.5384615384615384,3.8696350671350954,0.5147293670102954,100.0,110.0644642613367,0.9947893019741405,0.16943607743312233,1931.7857371201162,1944.7333753580035,True,True,,True,True,True,True,
2207,512,1.912173481658101,0.25804795520380136,0.41491622030735015,0.5850837796926498,21,13,0.6190476190476191,3.5761823480017485,0.43130941893905406,100.0,118.77277517440763,0.7273375592826553,0.0029853901251936147,2217.2331635033943,2229.7808916755166,True,True,,True,True,True,True,
2208,512,1.3993303189054132,0.04270019195973873,0.6317135825753212,0.3682864174246788,19,6,0.3157894736842105,1.757170464657247,0.5899337537586689,100.0,100.17877477489549,0.9803407615885978,0.38938104440116783,939.1152962983848,944.6640440431427,True,True,,True,True,True,True,
2209,512,1.3778930250555277,0.22385096680372954,0.5773826323449611,0.4226173676550389,11,6,0.5454545454545454,1.3384480940178036,0.4494562538340688,100.0,101.14892542211118,0.9233794979399631,0.15356742923875305,1082.6896589404564,1094.0183897664483,True,True,,True,True,True,True,
2210,512,1.9336419338360429,0.0836079086177051,0.36918004527688025,0.6308199547231197,29,13,0.4482758620689655,3.1828346581198277,0.5783320095390081,100.0,120.78750449853266,0.874995472909182,0.000400714509132056,1466.1200137408443,1483.7068257583926,True,True,,True,True,True,True,
2211,512,1.7300866097211838,0.24520100271329281,0.6141133613884449,0.38588663861155514,17,5,0.29411764705882354,4.275885773822665,0.4738591376692057,100.0,108.64417353372039,0.992178541212514,0.19433765327210292,2270.966313521243,2282.6868300127962,True,True,,True,True,True,True,
2212,512,1.2083780942484736,0.04848821852356195,0.43247373029589653,0.5675262697041035,23,15,0.6521739130434783,2.8234953015111386,0.5043096536770463,100.0,100.76038165188112,0.8667882380237827,0.005567852700830853,1622.3886804428846,1639.1909868066805,True,True,,True,True,True,True,
2213,512,1.0800251998007298,0.27208873657509686,0.3069517087191343,0.6930482912808658,22,14,0.6363636363636364,1.807321918476373,0.49368982035666703,100.0,100.93742879783395,0.6014111902142603,0.0049653392568247455,1272.8551298865168,1282.384760301856,True,True,,True,True,True,True,
2214,512,1.6084323292598128,0.01927244570106268,0.5401541825383901,0.4598458174616099,18,7,0.3888888888888889,3.629155894182622,0.5350654806941748,100.0,108.03141180823837,0.9956357413092164,0.14437649398358765,1767.391466635106,1781.37479331257,True,True,,True,True,True,True,
2215,512,1.8052961956709623,0.15713520515710114,0.495294102653861,0.504705897346139,26,12,0.46153846153846156,3.8198840911500156,0.4173209790140391,100.0,113.87690013777558,0.8499584337469926,9.089604641072035e-05,2355.396102407435,2371.224060689719,True,True,,True,True,True,True,
2216,512,1.2562458934262395,0.14799567153677343,0.6519338589161634,0.3480661410838366,14,8,0.5714285714285714,2.338495496660471,0.560271399654448,100.0,95.72003040036583,0.9967002680790404,0.38134436029030605,1222.4076982146635,1228.3962129144657,True,True,,True,True,True,True,
2217,512,1.3710015509277582,0.2400776233524084,0.4627526622265577,0.5372473377734424,19,8,0.42105263157894735,2.550736790243536,0.4792795773595572,100.0,104.41732282153049,0.8871126641828748,0.0017041615432624153,1566.049613454398,1583.5058281636211,True,True,,True,True,True,True,
2218,512,1.8174937749281526,0.06152947442606091,0.6842364992946386,0.3157635007053614,21,11,0.5238095238095238,4.443819812871515,0.5487924875691533,100.0,108.56931371376663,0.9998566044331909,0.42473928022449786,1999.9389206027008,2005.2230153308383,True,True,,True,True,True,True,
2219,512,1.5181060433387756,0.19089555675163863,0.326021933183074,0.673978066816926,13,8,0.6153846153846154,3.0163988596759737,0.4037038588896394,100.0,112.82049482906916,0.5398800856106838,0.01014021830526058,2118.95704838159,2126.287527658947,True,True,,True,True,True,True,
2220,512,1.043398472480476,0.10631713271141052,0.5209428142756223,0.4790571857243777,27,9,0.3333333333333333,1.6062591154128312,0.5747670207172633,100.0,92.85529580737847,0.9840683148455472,0.17829699974579372,934.3213088683059,946.2093639241746,True,True,,True,True,True,True,
2221,512,1.1649306900799274,0.18277383567765354,0.6466662518680095,0.3533337481319905,28,10,0.35714285714285715,2.197847439162433,0.43582687936723236,100.0,93.18469132586955,0.9989095512723144,0.19071080069938748,1507.6083690467967,1518.9195339955777,True,True,,True,True,True,True,
2222,512,1.6465810155496001,0.11679893620312214,0.4001825280487537,0.5998174719512464,12,8,0.6666666666666666,4.06193254860118,0.5928398849442601,100.0,113.38658367483987,0.9099644481213635,0.050069217542246774,1719.6497079611727,1735.582422498217,True,True,,True,True,True,True,
2223,512,1.9390188436955214,0.2880593977868557,0.5583238579332828,0.44167614206671724,24,14,0.5833333333333334,3.382185517251491,0.45946114901453255,100.0,114.7452191999011,0.999865444404402,0.03884510790333241,1920.535719936638,1939.3200459620812,True,True,,True,True,True,True,
2224,512,1.4994693668559194,0.015907742176204918,0.38840285167098043,0.6115971483290196,16,8,0.5,1.949493000190705,0.518024406209588,100.0,110.19550396774832,0.7900156984320208,0.014738864752592623,1218.0222192923065,1232.3271046610605,True,True,,True,True,True,True,
2225,512,1.458623112179339,0.2986828462220728,0.6932704154402017,0.30672958455979826,25,16,0.64,3.9097716677002605,0.5854854023084044,100.0,100.02872139714441,0.9999945018537864,0.4761145809611379,1676.9631255741745,1681.5238886220166,True,True,,True,True,True,True,
2226,512,1.9798414427787066,0.007895620912313462,0.46006640084087846,0.5399335991591215,15,5,0.3333333333333333,2.042471167445183,0.44249836429953576,100.0,118.6690019654161,0.8201215901085182,0.006438854528343095,1421.1735225224209,1436.2670944376193,True,True,,True,True,True,True,
2227,512,1.6843757135793567,0.16974005587399005,0.5050744850188493,0.49492551498115067,21,9,0.42857142857142855,1.8972095442004502,0.50990030169487,100.0,110.8738036288729,0.9798133380363786,0.04877727553423363,1166.6582568748265,1184.7023669280804,True,True,,True,True,True,True,
2228,512,1.1271600499749184,0.12248310567811131,0.34843322969973084,0.6515667703002692,18,9,0.5,3.333131614141166,0.4684636114165187,100.0,101.02673908938186,0.6546890766758051,0.0009444293417338454,2044.398379868475,2055.350368468004,True,True,,True,True,True,True,
2229,512,1.0064890375360847,0.19897182583808898,0.42230085879564283,0.5776991412043572,16,10,0.625,4.391542405262589,0.5295236563310027,100.0,94.60609230778635,0.8893941510114393,0.007294658663820322,2182.8111798660575,2200.1884557782673,True,True,,True,True,True,True,
2230,512,1.55505296215415,0.09561136895790696,0.6305049508810043,0.36949504911899567,23,10,0.43478260869565216,2.5016767404042186,0.49903652295470236,100.0,104.12588894360124,0.998708500457945,0.26087742425451477,1442.488410496803,1452.0403034068781,True,True,,True,True,True,True,
2231,512,1.859164227731526,0.23431112067773938,0.38561893105506895,0.614381068944931,10,4,0.4,1.4541047746315598,0.5531668305397034,100.0,118.64745873018012,0.7573496811195533,0.08534489686671565,931.8529388388259,942.327251143523,True,True,,True,True,True,True,
2233,512,1.2936438778415322,0.16549758603796363,0.353310190141201,0.646689809858799,24,8,0.3333333333333333,3.4721620492637157,0.5432506196200848,100.0,105.86439003462249,0.7734732077410216,5.031965255575716e-05,1769.5187539491567,1784.0610387130907,True,True,,True,True,True,True,
2234,512,1.7678612638264894,0.13757600057870148,0.5997954547405242,0.4002045452594758,15,9,0.6,1.6535560528747737,0.484626323543489,100.0,109.89227790152529,0.9801336387423348,0.1953261936410397,1120.1759091046085,1131.670120986747,True,True,,True,True,True,True,
2235,512,1.568226988427341,0.26602240707725283,0.4415061205625534,0.5584938794374465,28,15,0.5357142857142857,2.2878239220008254,0.5676625041291118,100.0,110.1485453418747,0.9982771696251903,0.017448996562016796,1168.3789417957792,1188.713199469614,True,True,,True,True,True,True,
2236,512,1.1202680096030235,0.032070547621697185,0.6114286258816719,0.3885713741183281,11,4,0.36363636363636365,3.7659955521114172,0.4106128722429276,100.0,92.76957119971803,0.9816524139350974,0.0799967479854858,2360.8056982750268,2375.822208971163,True,True,,True,True,True,True,
